curve_num,model,n,n_unique_time,dynamic_range,rss,aic,bic,params,Species,Temp,Medium,PopBio_units,min_aic_curve,min_bic_curve,delta_aic,delta_bic
28,quadratic,23,23,0.6576936104695921,0.0951540870236812,-120.21829481805254,-116.81181217026509,"0.0462626,0.00483341,-9.41125e-06",Clavibacter.michiganensis,15,TSB,OD_595,-146.5907259001684,-142.0487490364518,26.372431082115853,25.23693686618671
28,cubic,23,23,0.6576936104695921,0.0277133316996859,-146.5907259001684,-142.0487490364518,"-0.027403,0.00761197,-2.5191e-05,2.25251e-08",Clavibacter.michiganensis,15,TSB,OD_595,-146.5907259001684,-142.0487490364518,0.0,0.0
28,logistic,23,23,0.6576936104695921,0.2508590093037129,-97.9222438790165,-94.51576123122904,"0.543779,0.0519847,57.3871",Clavibacter.michiganensis,15,TSB,OD_595,-146.5907259001684,-142.0487490364518,48.66848202115189,47.53298780522276
28,gompertz,23,23,0.6576936104695921,0.2640131963907521,-96.74675935376968,-93.34027670598223,"0.543237,0.0367147,42.0508",Clavibacter.michiganensis,15,TSB,OD_595,-146.5907259001684,-142.0487490364518,49.84396654639872,48.70847233046956
29,quadratic,23,23,0.2944357197844495,0.0602641035563997,-130.72379591823557,-127.31731327044812,"0.0526466,0.00161634,-3.25233e-06",Pseudomonas.fluorescens.1,15,TSB,OD_595,-161.14710607771863,-156.60512921400203,30.423310159483066,29.28781594355391
29,cubic,23,23,0.2944357197844495,0.0147173562050161,-161.14710607771863,-156.60512921400203,"-0.00707988,0.00388701,-1.61728e-05,1.84612e-08",Pseudomonas.fluorescens.1,15,TSB,OD_595,-161.14710607771863,-156.60512921400203,0.0,0.0
29,logistic,23,23,0.2944357197844495,0.0419515041361129,-139.05490976539784,-135.6484271176104,"0.211152,0.1049,39.3254",Pseudomonas.fluorescens.1,15,TSB,OD_595,-161.14710607771863,-156.60512921400203,22.092196312320795,20.956702096391638
29,gompertz,23,23,0.2944357197844495,0.0428739138233945,-138.55467623615817,-135.14819358837073,"0.21091,0.0786803,32.044",Pseudomonas.fluorescens.1,15,TSB,OD_595,-161.14710607771863,-156.60512921400203,22.59242984156046,21.456935625631303
30,quadratic,23,23,0.2784603541185527,0.031150722124569,-145.9014775588797,-142.49499491109225,"0.0600812,0.00161555,-2.7946e-06",Pseudomonas.fluorescens.2,15,TSB,OD_595,-189.6826891677097,-186.27620651992223,43.781211608830006,43.78121160882998
30,cubic,23,23,0.2784603541185527,0.0100676217808015,-169.8802746506695,-165.3382977869529,"0.0196451,0.00315214,-1.15272e-05,1.24601e-08",Pseudomonas.fluorescens.2,15,TSB,OD_595,-189.6826891677097,-186.27620651992223,19.802414517040205,20.937908732969333
30,logistic,23,23,0.2784603541185527,0.0047520929321876,-189.1472802019237,-185.74079755413624,"0.257651,0.0670337,37.3643",Pseudomonas.fluorescens.2,15,TSB,OD_595,-189.6826891677097,-186.27620651992223,0.5354089657859902,0.5354089657859902
30,gompertz,23,23,0.2784603541185527,0.0046427482567801,-189.6826891677097,-186.27620651992223,"0.258352,0.0454149,26.3771",Pseudomonas.fluorescens.2,15,TSB,OD_595,-189.6826891677097,-186.27620651992223,0.0,0.0
31,quadratic,21,21,0.1729822940723628,0.0197198984726285,-140.38363983581417,-137.2500725226439,"0.137986,0.000699277,-1.42796e-06",Acinetobacter.clacoaceticus.1,15,TSB,OD_595,-151.9571123716077,-148.82354505843745,11.573472535793542,11.573472535793542
31,cubic,21,21,0.1729822940723628,0.0125366015467056,-147.89612977256508,-143.71804002167138,"0.0961533,0.00182211,-7.3033e-06,8.07834e-09",Acinetobacter.clacoaceticus.1,15,TSB,OD_595,-151.9571123716077,-148.82354505843745,4.060982599042632,5.105505036766061
31,logistic,21,21,0.1729822940723628,0.0113646818254839,-151.9571123716077,-148.82354505843745,"0.205017,0.0845085,18.1911",Acinetobacter.clacoaceticus.1,15,TSB,OD_595,-151.9571123716077,-148.82354505843745,0.0,0.0
31,gompertz,21,21,0.1729822940723628,0.0118408157337904,-151.0952290569469,-147.96166174377663,"0.20494,0.0659305,11.0874",Acinetobacter.clacoaceticus.1,15,TSB,OD_595,-151.9571123716077,-148.82354505843745,0.8618833146608154,0.8618833146608154
32,quadratic,25,25,0.2238460354118551,0.0439647946408829,-152.5810477999621,-148.92442032535752,"0.0716928,0.000986179,-2.19246e-06",Acinetobacter.clacoaceticus.2,15,TSB,OD_595,-188.2128326788496,-183.3373293793768,35.63178487888749,34.41290905401928
32,cubic,25,25,0.2238460354118551,0.0097582960163736,-188.2128326788496,-183.3373293793768,"0.0349888,0.00276203,-1.27002e-05,1.52438e-08",Acinetobacter.clacoaceticus.2,15,TSB,OD_595,-188.2128326788496,-183.3373293793768,0.0,0.0
32,logistic,25,25,0.2238460354118551,0.0403704750783109,-154.71331002379773,-151.05668254919314,"0.150461,0.140405,12.8098",Acinetobacter.clacoaceticus.2,15,TSB,OD_595,-188.2128326788496,-183.3373293793768,33.49952265505186,32.280646830183656
32,gompertz,25,25,0.2238460354118551,0.039837448844948,-155.04559270501585,-151.38896523041126,"0.150234,0.117907,7.85407",Acinetobacter.clacoaceticus.2,15,TSB,OD_595,-188.2128326788496,-183.3373293793768,33.167239973833745,31.94836414896554
33,quadratic,23,22,0.2537652637527333,0.0282659873222271,-148.1365763130888,-144.73009366530135,"0.0655592,0.00141315,-2.91199e-06",Stenotrophomonas.maltophilia.1,15,TSB,OD_595,-182.7803177848368,-178.23834092112017,34.643741471748,33.508247255818816
33,cubic,23,22,0.2537652637527333,0.0057457075873323,-182.7803177848368,-178.23834092112017,"0.0208157,0.00305016,-1.2154e-05,1.31621e-08",Stenotrophomonas.maltophilia.1,15,TSB,OD_595,-182.7803177848368,-178.23834092112017,0.0,0.0
33,logistic,23,22,0.2537652637527333,0.0316396797718056,-145.5432618802716,-142.13677923248417,"0.195191,0.0822228,27.7199",Stenotrophomonas.maltophilia.1,15,TSB,OD_595,-182.7803177848368,-178.23834092112017,37.23705590456521,36.101561688636
33,gompertz,23,22,0.2537652637527333,0.0320841816692876,-145.22238648978166,-141.8159038419942,"0.19519,0.0594639,18.8312",Stenotrophomonas.maltophilia.1,15,TSB,OD_595,-182.7803177848368,-178.23834092112017,37.55793129505514,36.422437079125956
34,quadratic,23,23,0.3252438515024207,0.0486065338157065,-135.66830524494182,-132.26182259715438,"0.0741742,0.00185998,-3.97997e-06",Stenotrophomonas.maltophilia.2,15,TSB,OD_595,-182.2305314771507,-177.6885546134341,46.56222623220887,45.426732016279715
34,cubic,23,23,0.3252438515024207,0.0058847062356618,-182.2305314771507,-177.6885546134341,"0.0042624,0.00419733,-1.68918e-05,1.81392e-08",Stenotrophomonas.maltophilia.2,15,TSB,OD_595,-182.2305314771507,-177.6885546134341,0.0,0.0
34,logistic,23,23,0.3252438515024207,0.0982619968572109,-119.47907936258324,-116.0725967147958,"0.224421,0.0859397,32.7933",Stenotrophomonas.maltophilia.2,15,TSB,OD_595,-182.2305314771507,-177.6885546134341,62.751452114567456,61.6159578986383
34,gompertz,23,23,0.3252438515024207,0.0993947269163176,-119.21545993111312,-115.80897728332567,"0.224286,0.0621221,23.7436",Stenotrophomonas.maltophilia.2,15,TSB,OD_595,-182.2305314771507,-177.6885546134341,63.015071546037575,61.87957733010842
35,quadratic,32,31,0.7747229797793668,0.6176871504563418,-120.32029060916469,-115.9230829007655,"0.260528,0.0047288,-8.33602e-06",Klebsiella.pneumonia,15,TSB,OD_595,-213.0336946763832,-208.63648696798404,92.7134040672185,92.71340406721855
35,cubic,32,31,0.7747229797793668,0.3030209053775808,-141.1100602882251,-135.24711667702618,"0.190619,0.0095674,-3.79693e-05,4.35112e-08",Klebsiella.pneumonia,15,TSB,OD_595,-213.0336946763832,-208.63648696798404,71.92363438815809,73.38937029095786
35,logistic,32,31,0.7747229797793668,0.043828190841214,-204.982846237646,-200.58563852924684,"0.805489,0.269849,9.33353",Klebsiella.pneumonia,15,TSB,OD_595,-213.0336946763832,-208.63648696798404,8.050848438737205,8.050848438737205
35,gompertz,32,31,0.7747229797793668,0.0340792339305531,-213.0336946763832,-208.63648696798404,"0.809102,0.143924,7.40836",Klebsiella.pneumonia,15,TSB,OD_595,-213.0336946763832,-208.63648696798404,0.0,0.0
36,quadratic,25,25,0.6956340139062929,0.4672221907008005,-93.49565440612749,-89.83902693152287,"0.179074,0.00382232,-8.20084e-06",Dickeya.zeae,15,TSB,OD_595,-120.60840488352017,-115.73290158404735,27.11275047739268,25.893874652524488
36,cubic,25,25,0.6956340139062929,0.1458086154212546,-120.60840488352017,-115.73290158404735,"0.0323906,0.00971434,-4.21327e-05,4.87311e-08",Dickeya.zeae,15,TSB,OD_595,-120.60840488352017,-115.73290158404735,0.0,0.0
36,logistic,25,25,0.6956340139062929,0.3822577950771799,-98.51339666584605,-94.85676919124144,"0.515955,0.169606,23.4837",Dickeya.zeae,15,TSB,OD_595,-120.60840488352017,-115.73290158404735,22.09500821767412,20.876132392805914
36,gompertz,25,25,0.6956340139062929,0.3885596837897879,-98.1046079903349,-94.4479805157303,"0.515766,0.104962,18.2593",Dickeya.zeae,15,TSB,OD_595,-120.60840488352017,-115.73290158404735,22.503796893185267,21.28492106831706
37,quadratic,23,23,0.6315078253605563,0.2781632943303958,-95.54594677174144,-92.139464123954,"0.208231,0.00290279,-5.59682e-06",Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2,15,TSB,OD_595,-123.61475160379764,-120.2082689560102,28.068804832056202,28.068804832056202
37,cubic,23,23,0.6315078253605563,0.0879133967735474,-120.03863772929152,-115.49666086557492,"-0.0151552,0.00870081,-3.55741e-05,4.10137e-08",Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2,15,TSB,OD_595,-123.61475160379764,-120.2082689560102,3.5761138745061203,4.711608090435277
37,logistic,23,23,0.6315078253605563,0.0822326287387691,-123.57503855127425,-120.1685559034868,"0.512298,0.263775,37.6392",Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2,15,TSB,OD_595,-123.61475160379764,-120.2082689560102,0.039713052523396186,0.039713052523396186
37,gompertz,23,23,0.6315078253605563,0.0820907639148131,-123.61475160379764,-120.2082689560102,"0.512565,0.157951,32.0223",Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2,15,TSB,OD_595,-123.61475160379764,-120.2082689560102,0.0,0.0
38,quadratic,23,23,0.6370482297732257,0.4127001039363219,-86.4721510450851,-83.06566839729766,"0.162193,0.0031227,-6.87949e-06",Pantoea.agglomerans..RDA.R.,15,TSB,OD_595,-123.16335957842315,-118.62138271470656,36.691208533338056,35.5557143174089
38,cubic,23,23,0.6370482297732257,0.0767454982966686,-123.16335957842315,-118.62138271470656,"0.000712795,0.00927222,-4.18605e-05,4.99477e-08",Pantoea.agglomerans..RDA.R.,15,TSB,OD_595,-123.16335957842315,-118.62138271470656,0.0,0.0
38,logistic,23,23,0.6370482297732257,0.3728229671435689,-88.80935355761271,-85.40287090982525,"0.417606,0.244997,23.8513",Pantoea.agglomerans..RDA.R.,15,TSB,OD_595,-123.16335957842315,-118.62138271470656,34.354006020810445,33.2185118048813
38,gompertz,23,23,0.6370482297732257,0.3730425268618567,-88.79581258083587,-85.38932993304843,"0.417528,0.776724,22.5343",Pantoea.agglomerans..RDA.R.,15,TSB,OD_595,-123.16335957842315,-118.62138271470656,34.36754699758728,33.232052781658126
39,quadratic,23,22,0.7422694380292526,0.3711351723758891,-88.91371251060711,-85.50722986281966,"0.218388,0.00403137,-8.84427e-06",Dickeya.zeae..RDA.R.,15,TSB,OD_595,-137.93123841623589,-133.3892615525193,49.01752590562877,47.88203168969963
39,cubic,23,22,0.7422694380292526,0.0403831670931413,-137.93123841623589,-133.3892615525193,"0.0212008,0.0104726,-4.42105e-05,4.98551e-08",Dickeya.zeae..RDA.R.,15,TSB,OD_595,-137.93123841623589,-133.3892615525193,0.0,0.0
39,logistic,23,22,0.7422694380292526,0.4811754751684937,-82.94140199615244,-79.53491934836498,"0.537793,0.142033,25.6311",Dickeya.zeae..RDA.R.,15,TSB,OD_595,-137.93123841623589,-133.3892615525193,54.98983642008345,53.85434220415431
39,gompertz,23,22,0.7422694380292526,0.4826003886028597,-82.87339233933989,-79.46690969155244,"0.538375,0.100505,21.277",Dickeya.zeae..RDA.R.,15,TSB,OD_595,-137.93123841623589,-133.3892615525193,55.057846076896,53.92235186096684
40,quadratic,21,21,0.1392578906851418,0.0133267282719142,-148.6126271257508,-145.47905981258054,"0.0765166,0.000604499,-1.33384e-06",Acinetobacter.clacoaceticus..RDA.R.,15,TSB,OD_595,-169.71743372568554,-165.53934397479185,21.104806599934733,20.060284162211303
40,cubic,21,21,0.1392578906851418,0.0044350672423195,-169.71743372568554,-165.53934397479185,"0.0317005,0.00183227,-7.80703e-06,8.93974e-09",Acinetobacter.clacoaceticus..RDA.R.,15,TSB,OD_595,-169.71743372568554,-165.53934397479185,0.0,0.0
40,logistic,21,21,0.1392578906851418,0.0143149981479423,-147.11036805822022,-143.97680074504996,"0.12589,0.0754398,25.4478",Acinetobacter.clacoaceticus..RDA.R.,15,TSB,OD_595,-169.71743372568554,-165.53934397479185,22.60706566746532,21.56254322974189
40,gompertz,21,21,0.1392578906851418,0.014732762775073,-146.50628279698665,-143.3727154838164,"0.125696,0.0579314,16.0602",Acinetobacter.clacoaceticus..RDA.R.,15,TSB,OD_595,-169.71743372568554,-165.53934397479185,23.211150928698885,22.166628490975455
41,quadratic,22,22,0.2222324865280994,0.0199924975009599,-148.07569439053947,-144.80256703046453,"0.0267579,0.00146152,-2.52866e-06",Stenotrophomonas.maltophilia..RDA.R.,15,TSB,OD_595,-186.5469332560604,-183.27380589598545,38.471238865520945,38.47123886552092
41,cubic,22,22,0.2222324865280994,0.0055676133548696,-174.20028755051243,-169.83611773707918,"-0.0326533,0.00305101,-1.08419e-05,1.14309e-08",Stenotrophomonas.maltophilia..RDA.R.,15,TSB,OD_595,-186.5469332560604,-183.27380589598545,12.346645705547985,13.437688158906269
41,logistic,22,22,0.2222324865280994,0.0034787199738609,-186.5469332560604,-183.27380589598545,"0.208677,0.0804153,58.2419",Stenotrophomonas.maltophilia..RDA.R.,15,TSB,OD_595,-186.5469332560604,-183.27380589598545,0.0,0.0
41,gompertz,22,22,0.2222324865280994,0.0039668359472074,-183.65823681277183,-180.38510945269687,"0.20863,0.066048,51.2803",Stenotrophomonas.maltophilia..RDA.R.,15,TSB,OD_595,-186.5469332560604,-183.27380589598545,2.8886964432885804,2.8886964432885804
42,quadratic,32,29,0.7582817551963055,0.58245548966462,-122.19962917934484,-117.80242147094566,"0.215491,0.00446795,-7.83944e-06",Klebsiella.pneumonia..RDA.R.,15,TSB,OD_595,-234.13884590075804,-229.7416381923589,111.9392167214132,111.93921672141323
42,cubic,32,29,0.7582817551963055,0.28547935712091,-143.0182867073576,-137.15534309615867,"0.156593,0.00912676,-3.69897e-05,4.32606e-08",Klebsiella.pneumonia..RDA.R.,15,TSB,OD_595,-234.13884590075804,-229.7416381923589,91.12055919340045,92.58629509620022
42,logistic,32,29,0.7582817551963055,0.024712299754211,-223.31808308269447,-218.9208753742953,"0.738033,0.263004,9.68718",Klebsiella.pneumonia..RDA.R.,15,TSB,OD_595,-234.13884590075804,-229.7416381923589,10.82076281806357,10.8207628180636
42,gompertz,32,29,0.7582817551963055,0.0176220727074406,-234.13884590075804,-229.7416381923589,"0.741582,0.138443,7.66708",Klebsiella.pneumonia..RDA.R.,15,TSB,OD_595,-234.13884590075804,-229.7416381923589,0.0,0.0
43,quadratic,21,21,0.2158214010777518,0.000497856849184,-217.64412863987795,-214.5105613267077,"-0.0148332,0.00121357,-1.57438e-06",Bacillus.pumilus..RDA.R.,15,TSB,OD_595,-217.64412863987795,-214.5105613267077,0.0,0.0
43,cubic,21,21,0.2158214010777518,0.0004760751504671,-216.58360277049107,-212.40551301959735,"-0.0124425,0.0011506,-1.24694e-06,-4.48625e-10",Bacillus.pumilus..RDA.R.,15,TSB,OD_595,-217.64412863987795,-214.5105613267077,1.060525869386879,2.105048307110337
43,logistic,21,21,0.2158214010777518,0.0014879059668457,-194.6530675089277,-191.51950019575744,"0.214747,0.0190453,128.099",Bacillus.pumilus..RDA.R.,15,TSB,OD_595,-217.64412863987795,-214.5105613267077,22.991061130950243,22.991061130950243
43,gompertz,21,21,0.2158214010777518,0.0010838527011032,-201.306869857759,-198.17330254458875,"0.219168,0.012909,95.3484",Bacillus.pumilus..RDA.R.,15,TSB,OD_595,-217.64412863987795,-214.5105613267077,16.337258782118937,16.337258782118937
44,quadratic,23,23,0.5290962278675901,0.0876891519796669,-122.0973798500574,-118.69089720226997,"0.0334305,0.00385749,-8.01047e-06",Clavibacter.michiganensis..RDA.R.,15,TSB,OD_595,-152.80932462862364,-148.26734776490704,30.71194477856625,29.576450562637078
44,cubic,23,23,0.5290962278675901,0.0211478813616639,-152.80932462862364,-148.26734776490704,"-0.0408467,0.00663609,-2.37487e-05,2.24275e-08",Clavibacter.michiganensis..RDA.R.,15,TSB,OD_595,-152.80932462862364,-148.26734776490704,0.0,0.0
44,logistic,23,23,0.5290962278675901,0.2990118300513222,-93.8836262090278,-90.47714356124035,"0.379848,0.0580712,51.986",Clavibacter.michiganensis..RDA.R.,15,TSB,OD_595,-152.80932462862364,-148.26734776490704,58.92569841959585,57.79020420366669
44,gompertz,23,23,0.5290962278675901,0.3045855423059128,-93.45884296232194,-90.0523603145345,"0.379251,0.0425987,38.7785",Clavibacter.michiganensis..RDA.R.,15,TSB,OD_595,-152.80932462862364,-148.26734776490704,59.350481666301704,58.21498745037255
45,quadratic,12,12,0.3430851063829788,0.0023640360657425,-96.3874988772766,-94.9327789279126,"0.00076747,0.00426331,-1.4416e-05",Chryseobacterium.balustinum,25,TSB,OD_595,-96.3874988772766,-94.9327789279126,0.0,0.0
45,cubic,12,12,0.3430851063829788,0.0020827652429143,-95.90758569131135,-93.96795909215936,"0.0084704,0.00354168,-4.13307e-06,-3.69484e-08",Chryseobacterium.balustinum,25,TSB,OD_595,-96.3874988772766,-94.9327789279126,0.4799131859652448,0.9648198357532323
45,logistic,12,12,0.3430851063829788,0.0047091874856742,-88.11775852767008,-86.66303857830607,"0.311713,0.0454364,46.9127",Chryseobacterium.balustinum,25,TSB,OD_595,-96.3874988772766,-94.9327789279126,8.269740349606522,8.269740349606522
45,gompertz,12,12,0.3430851063829788,0.004130957657074,-89.68983204540763,-88.23511209604362,"0.31719,0.030645,32.2239",Chryseobacterium.balustinum,25,TSB,OD_595,-96.3874988772766,-94.9327789279126,6.697666831868972,6.697666831868972
46,quadratic,17,17,0.9228723404255318,0.0128092667330133,-116.24359575903182,-113.74395572686316,"-0.0349138,0.00920922,-2.07897e-05",Enterobacter.sp.,25,TSB,OD_595,-132.9779486265533,-130.47830859438466,16.734352867521494,16.734352867521494
46,cubic,17,17,0.9228723404255318,0.0127902915993502,-114.26879754784102,-110.93594417161616,"-0.0364526,0.00930907,-2.1785e-05,2.46355e-09",Enterobacter.sp.,25,TSB,OD_595,-132.9779486265533,-130.47830859438466,18.709151078712296,19.5423644227685
46,logistic,17,17,0.9228723404255318,0.0068755602957984,-126.8209232490084,-124.32128321683972,"0.952461,0.036026,73.1256",Enterobacter.sp.,25,TSB,OD_595,-132.9779486265533,-130.47830859438466,6.157025377544912,6.15702537754494
46,gompertz,17,17,0.9228723404255318,0.004786479509101,-132.9779486265533,-130.47830859438466,"0.974067,0.0234689,53.6465",Enterobacter.sp.,25,TSB,OD_595,-132.9779486265533,-130.47830859438466,0.0,0.0
47,quadratic,15,15,0.7393617021276595,0.1104934909879083,-67.66273298922472,-65.53858238591809,"-0.0952045,0.0116334,-4.6607e-05",Pantoea.agglomerans.1,25,TSB,OD_595,-74.9271654397436,-72.09496463533476,7.264432450518882,6.5563822494166715
47,cubic,15,15,0.7393617021276595,0.059580466919345,-74.9271654397436,-72.09496463533476,"-0.00596356,0.00426459,5.72871e-05,-3.70016e-07",Pantoea.agglomerans.1,25,TSB,OD_595,-74.9271654397436,-72.09496463533476,0.0,0.0
47,logistic,15,15,0.7393617021276595,0.1683089585946957,-61.35006225583861,-59.22591165253198,"0.563215,0.0622961,47.2471",Pantoea.agglomerans.1,25,TSB,OD_595,-74.9271654397436,-72.09496463533476,13.577103183904995,12.869052982802785
47,gompertz,15,15,0.7393617021276595,0.1722508366128333,-61.00280569850732,-58.878655095200685,"0.563794,0.040622,35.997",Pantoea.agglomerans.1,25,TSB,OD_595,-74.9271654397436,-72.09496463533476,13.92435974123628,13.216309540134077
